order_id,customer_id,order_date,ship_date,delivery_date,customer_name,customer_segment,customer_country,customer_city,customer_region,order_status,total_items,unique_products,subtotal,discount_amount,shipping_cost,tax_amount,total_order_value,profit,shipping_method,delivery_status,payment_method,payment_status,sales_channel,customer_acquisition_channel,campaign
ORD1049638,CUST130909,2024-04-24,2024-04-24,2024-04-25,jasmine barnett,consumer,united kingdom,manchester,europe,delivered,1,1,49.69,12.71,26.83,7.4,71.21,7.19,same-day,on time,credit card,paid,mobile app,direct,
ORD1049639,CUST111510,2024-08-19,2024-08-19,2024-08-23,jennifer wilson,consumer,canada,vancouver,north america,delivered,1,1,14.62,0.0,7.23,1.9,23.75,6.94,standard,on time,credit card,paid,mobile app,paid ads,
ORD1049640,CUST114974,2025-05-18,2025-05-19,2025-05-21,michael friedman,consumer,united states,los angeles,north america,delivered,2,2,40.97,0.0,6.49,2.87,50.33,20.31,standard,on time,debit card,paid,website,paid ads,
ORD1049641,CUST129444,2024-12-17,,,rachel serrano,corporate,united kingdom,london,europe,processing,1,1,39.24,3.97,20.02,7.05,62.34,11.86,same-day,not shipped,credit card,paid,mobile app,referral,
ORD1049642,CUST121265,2026-05-12,,,john gill,consumer,germany,hamburg,europe,cancelled,2,2,181.02,0.0,13.12,34.39,228.53,69.79,express,not shipped,bank transfer,failed,website,social media,
ORD1049643,CUST116693,2024-04-05,,,sharon neal,consumer,united states,houston,north america,cancelled,2,2,39.83,8.87,17.14,2.17,50.27,4.27,express,not shipped,credit card,refunded,website,paid ads,winter_clearout
ORD1049644,CUST128035,2024-05-22,2024-05-24,2024-05-29,raymond evans,consumer,united states,new york,north america,delivered,2,2,134.63,30.05,5.12,7.32,117.02,8.3,standard,on time,bank transfer,paid,website,organic search,
ORD1049645,CUST113531,2025-11-17,2025-11-19,2025-11-24,rebecca alvarado,small business,australia,melbourne,oceania,delivered,5,4,286.67,0.0,0.0,28.67,315.34,80.94,standard,on time,credit card,paid,marketplace,organic search,
ORD1049646,CUST123641,2026-05-30,2026-05-30,2026-05-31,craig smith,consumer,canada,vancouver,north america,returned,3,3,35.09,0.0,16.73,4.56,56.38,15.7,express,returned,credit card,refunded,marketplace,social media,winter_clearout
ORD1049647,CUST104238,2024-06-23,2024-06-25,2024-06-28,michael paul,consumer,canada,toronto,north america,delivered,5,5,90.07,0.0,6.52,11.71,108.3,41.82,standard,on time,debit card,paid,mobile app,email marketing,
ORD1049648,CUST110015,2026-04-29,2026-04-30,2026-05-06,lisa hale,small business,canada,montreal,north america,delivered,5,4,113.43,19.22,3.03,12.25,109.49,22.74,economy,on time,debit card,paid,mobile app,organic search,
ORD1049649,CUST100739,2024-09-06,2024-09-07,2024-09-08,eric carr,consumer,canada,toronto,north america,delivered,4,4,102.69,0.0,0.0,13.35,116.04,34.57,express,on time,credit card,paid,website,direct,
ORD1049650,CUST116232,2025-01-15,2025-01-15,2025-01-17,juan li,consumer,united states,chicago,north america,returned,4,3,69.4,8.21,7.36,4.28,72.83,18.78,standard,returned,credit card,refunded,website,social media,
ORD1049651,CUST117296,2024-07-21,2024-07-21,2024-07-23,jasmine villarreal,corporate,canada,vancouver,north america,delivered,1,1,41.85,4.03,5.27,4.92,48.01,9.53,standard,on time,credit card,paid,mobile app,direct,
ORD1049652,CUST106478,2024-02-15,2024-02-16,2024-02-18,ashley preston,small business,canada,montreal,north america,delivered,2,2,93.7,0.0,6.53,12.18,112.41,28.45,standard,on time,bank transfer,paid,mobile app,direct,
ORD1049653,CUST132338,2026-03-28,2026-03-29,2026-04-02,andrew vincent,consumer,united states,new york,north america,delivered,2,2,65.97,0.0,6.41,4.62,77.0,30.15,standard,delayed,credit card,paid,website,paid ads,
ORD1049654,CUST113058,2025-05-09,2025-05-11,2025-05-18,bridget mcpherson,consumer,germany,hamburg,europe,delivered,3,3,74.8,17.1,3.09,10.96,71.75,15.57,economy,on time,credit card,paid,website,paid ads,
ORD1049655,CUST105828,2026-03-31,2026-04-01,2026-04-08,billy cook,consumer,united states,los angeles,north america,delivered,3,2,64.33,0.0,3.22,4.5,72.05,30.48,economy,on time,bank transfer,paid,mobile app,direct,
ORD1049656,CUST118502,2025-04-29,2025-04-30,2025-05-05,daniel miller,consumer,canada,montreal,north america,delivered,4,4,70.06,0.0,7.26,9.11,86.43,22.24,standard,on time,paypal,paid,social media,paid ads,
ORD1049657,CUST100836,2026-06-29,2026-06-29,2026-07-01,tiffany smith,consumer,united states,chicago,north america,delivered,3,1,109.2,9.32,6.01,6.99,112.88,26.9,standard,on time,paypal,paid,website,organic search,
ORD1049658,CUST129279,2024-12-14,2024-12-14,2024-12-16,lauren jones,consumer,united kingdom,birmingham,europe,delivered,4,3,42.54,0.0,17.02,8.51,68.07,16.25,express,on time,credit card,paid,mobile app,referral,
ORD1049659,CUST117399,2025-05-25,,,mark pope,corporate,united states,los angeles,north america,processing,2,2,48.01,13.95,5.57,2.38,42.01,5.02,standard,not shipped,paypal,pending,website,direct,
ORD1049660,CUST100291,2025-07-03,,,eric hunter,consumer,united states,new york,north america,processing,5,5,151.44,15.39,6.45,9.52,152.02,56.02,standard,not shipped,credit card,paid,website,email marketing,
ORD1049661,CUST100755,2025-05-21,2025-05-21,2025-05-25,kimberly martinez,consumer,united states,new york,north america,delivered,2,2,108.33,0.0,0.0,7.58,115.91,30.34,standard,on time,credit card,paid,website,referral,
ORD1049662,CUST128140,2026-06-07,2026-06-09,2026-06-11,jessica powell,consumer,united kingdom,manchester,europe,returned,3,3,83.08,0.0,5.64,16.62,105.34,32.8,standard,returned,credit card,refunded,marketplace,paid ads,blackfriday25
ORD1049663,CUST119729,2024-03-08,2024-03-10,2024-03-15,michael reeves,consumer,united states,houston,north america,delivered,5,4,131.15,28.6,0.0,7.18,109.73,25.14,standard,on time,credit card,paid,website,paid ads,
ORD1049664,CUST129718,2024-11-14,2024-11-15,2024-11-17,amanda cohen,corporate,germany,munich,europe,delivered,4,2,90.46,0.0,17.42,17.19,125.07,36.85,express,on time,credit card,paid,website,organic search,
ORD1049665,CUST129454,2025-03-30,,,anna bradley,consumer,united states,los angeles,north america,processing,2,2,67.27,0.0,26.96,4.71,98.94,29.81,same-day,not shipped,gift card,pending,website,organic search,
ORD1049666,CUST124071,2024-12-09,,,carol rocha,consumer,canada,toronto,north america,cancelled,1,1,12.61,1.66,4.43,1.42,16.8,4.52,economy,not shipped,gift card,refunded,website,email marketing,
ORD1049667,CUST123358,2024-12-10,2024-12-11,2024-12-12,jennifer turner,consumer,united states,new york,north america,delivered,5,4,182.54,0.0,0.0,12.78,195.32,80.16,express,on time,credit card,paid,website,social media,loyalty_rewards
ORD1049668,CUST127777,2026-07-07,2026-07-07,2026-07-07,tammy spencer,consumer,germany,munich,europe,delivered,2,2,41.67,7.01,23.29,6.59,64.54,8.25,same-day,on time,paypal,paid,website,organic search,
ORD1049669,CUST119024,2025-09-08,2025-09-09,2025-09-10,andrew anderson,small business,canada,montreal,north america,delivered,5,3,128.96,0.0,0.0,16.76,145.72,45.94,express,on time,paypal,paid,website,referral,
ORD1049670,CUST125377,2026-07-23,2026-07-24,2026-07-27,katherine stewart,consumer,united states,chicago,north america,delivered,3,3,43.55,0.0,6.0,3.05,52.6,17.55,standard,on time,paypal,paid,website,paid ads,winter_clearout
ORD1049671,CUST113821,2025-05-27,2025-05-29,2025-06-01,wayne davis,corporate,united states,new york,north america,delivered,4,3,46.85,6.03,6.89,2.86,50.57,7.61,standard,on time,gift card,paid,website,email marketing,
ORD1049672,CUST129857,2024-06-15,2024-06-16,2024-06-20,miranda bryant,consumer,united kingdom,manchester,europe,returned,1,1,18.57,5.22,5.77,2.67,21.79,1.09,standard,returned,bank transfer,refunded,mobile app,paid ads,
ORD1049673,CUST113131,2024-05-18,2024-05-19,2024-05-22,david wagner,consumer,united states,los angeles,north america,delivered,1,1,26.49,3.58,5.95,1.6,30.46,6.7,standard,on time,paypal,paid,mobile app,email marketing,
ORD1049674,CUST131006,2025-01-16,2025-01-16,2025-01-17,anthony bell,consumer,united states,chicago,north america,delivered,2,2,163.35,25.94,21.5,9.62,168.53,50.44,same-day,on time,debit card,paid,mobile app,paid ads,winter_clearout
ORD1049675,CUST119907,2024-01-30,2024-01-31,2024-02-02,rhonda graves,small business,canada,montreal,north america,delivered,4,3,113.49,9.25,15.66,13.55,133.45,36.09,express,on time,credit card,paid,website,paid ads,
ORD1049676,CUST121718,2024-05-19,2024-05-21,2024-05-25,john lopez,consumer,united states,chicago,north america,delivered,6,5,139.84,0.0,6.53,9.79,156.16,53.38,standard,delayed,credit card,paid,website,direct,
ORD1049677,CUST114352,2026-07-08,2026-07-09,2026-07-11,judith sexton,consumer,united states,houston,north america,delivered,3,3,790.28,0.0,0.0,55.32,845.6,360.58,express,on time,paypal,paid,website,organic search,
ORD1049678,CUST128874,2025-05-19,2025-05-20,,brian thomas,consumer,united states,houston,north america,shipped,3,2,101.73,0.0,0.0,7.12,108.85,38.6,standard,in transit,credit card,paid,website,organic search,
ORD1049679,CUST113615,2024-03-02,2024-03-02,2024-03-05,james sullivan,consumer,united states,new york,north america,delivered,7,6,94.95,0.0,7.59,6.65,109.19,44.65,standard,on time,paypal,paid,mobile app,organic search,
ORD1049680,CUST108295,2025-02-19,2025-02-20,2025-02-23,nancy mcdonald,consumer,united states,los angeles,north america,delivered,4,2,137.71,33.43000000000002,5.66,7.3,117.24,14.89,standard,on time,debit card,paid,website,organic search,
ORD1049681,CUST123957,2025-02-07,,,mary burgess,consumer,united kingdom,birmingham,europe,cancelled,1,1,39.66,7.08,3.67,6.52,42.77,8.28,economy,not shipped,credit card,refunded,mobile app,direct,
ORD1049682,CUST108870,2025-05-20,2025-05-21,,erica rodriguez,consumer,united states,los angeles,north america,shipped,2,2,19.35,3.54,7.57,1.11,24.49,4.87,standard,in transit,credit card,paid,website,email marketing,
ORD1049683,CUST106234,2024-10-22,2024-10-22,2024-10-30,michelle dean,consumer,germany,unknown,europe,returned,6,3,234.88,31.07,3.38,38.72,245.91,75.86,economy,returned,paypal,refunded,marketplace,organic search,
ORD1049684,CUST113432,2025-03-07,2025-03-08,2025-03-10,justin moyer,consumer,united states,chicago,north america,delivered,3,2,41.74,8.68,7.64,2.31,43.01,3.82,standard,delayed,debit card,paid,website,organic search,
ORD1049685,CUST125383,2024-11-05,,,allison ford,corporate,united states,chicago,north america,cancelled,4,3,76.43,11.94,6.55,4.51,75.55,18.14,standard,not shipped,paypal,refunded,website,paid ads,
ORD1049686,CUST124488,2024-04-23,2024-04-24,2024-04-26,rick robinson,consumer,canada,toronto,north america,returned,4,2,65.19,0.0,13.57,8.47,87.23,20.09,express,returned,credit card,refunded,website,referral,
ORD1049687,CUST115048,2025-05-18,,,jonathan brown,small business,united states,los angeles,north america,cancelled,2,2,66.91,0.0,5.11,4.68,76.7,19.61,standard,not shipped,debit card,refunded,social media,organic search,
ORD1049688,CUST120038,2024-02-08,2024-02-08,,christina robinson,consumer,australia,melbourne,oceania,shipped,4,4,178.09,0.0,7.68,17.81,203.58,60.28,standard,in transit,paypal,paid,mobile app,paid ads,spring_launch25
ORD1049689,CUST109124,2024-12-08,2024-12-10,2024-12-13,miguel lopez,consumer,united states,new york,north america,delivered,2,2,31.25,0.0,7.25,2.19,40.69,9.11,standard,on time,paypal,paid,website,paid ads,blackfriday25
ORD1049690,CUST102567,2026-08-03,2026-08-04,2026-08-06,mary parker,consumer,united kingdom,london,europe,delivered,6,3,207.1,58.02,0.0,29.82,178.9,34.01,express,delayed,bank transfer,paid,mobile app,paid ads,
ORD1049691,CUST119346,2025-12-10,2025-12-12,,jacqueline lane,corporate,canada,montreal,north america,shipped,6,4,210.38,23.46,7.91,24.3,219.13,39.87,standard,in transit,paypal,paid,mobile app,email marketing,spring_launch25
ORD1049692,CUST117266,2025-02-06,2025-02-07,2025-02-09,stephanie thompson,consumer,united states,los angeles,north america,delivered,6,5,126.93,35.08,0.0,6.43,98.28,15.69,standard,on time,gift card,paid,website,email marketing,summer_sale24
ORD1049693,CUST129272,2026-05-30,2026-05-30,2026-06-03,james johnson,consumer,united states,new york,north america,delivered,2,2,51.51,0.0,6.98,3.61,62.1,20.54,standard,on time,credit card,paid,social media,email marketing,
ORD1049694,CUST130212,2025-09-13,2025-09-14,2025-09-15,erik ross,small business,united states,chicago,north america,delivered,3,2,160.22,29.12,0.0,9.18,140.28,39.93,express,on time,paypal,paid,website,paid ads,summer_sale24
ORD1049695,CUST114345,2024-01-03,2024-01-04,2024-01-05,patricia lambert,consumer,united kingdom,london,europe,delivered,7,6,54.88,0.0,12.53,10.98,78.39,20.54,express,on time,credit card,paid,website,social media,
ORD1049696,CUST120790,2025-08-27,2025-08-29,2025-09-03,guy hart,corporate,united states,unknown,north america,delivered,3,3,134.67,34.32,0.0,7.02,107.37,26.12,standard,on time,credit card,paid,mobile app,social media,
ORD1049697,CUST118217,2024-01-30,2024-01-31,2024-02-06,mark cox,consumer,united states,new york,north america,delivered,3,2,181.01,25.89,0.0,10.86,165.98,36.99,economy,delayed,credit card,paid,mobile app,organic search,
ORD1049698,CUST124609,2025-01-26,2025-01-28,2025-02-01,jennifer thomas,small business,united states,los angeles,north america,delivered,3,2,84.48,24.96,5.39,4.17,69.08,-0.84,standard,on time,credit card,pending,mobile app,organic search,
ORD1049699,CUST105880,2025-03-03,2025-03-04,2025-03-08,jessica murray,corporate,canada,toronto,north america,delivered,2,2,35.98,4.19,7.94,4.13,43.86,8.9,standard,on time,credit card,pending,website,email marketing,
ORD1049700,CUST124246,2026-02-01,2026-02-03,2026-02-07,pamela thompson,corporate,united states,new york,north america,delivered,2,2,18.45,2.26,5.22,1.13,22.54,4.75,standard,on time,paypal,paid,mobile app,organic search,
ORD1049701,CUST128667,2025-12-28,2025-12-28,2025-12-30,mark nichols,corporate,germany,munich,europe,delivered,3,3,40.69,0.0,17.71,7.73,66.13,14.26,express,on time,paypal,paid,marketplace,paid ads,blackfriday25
ORD1049702,CUST107393,2024-05-14,2024-05-14,2024-05-17,neil briggs,consumer,united states,new york,north america,delivered,3,3,235.29,43.53,0.0,13.42,205.18,43.56,standard,delayed,debit card,paid,website,referral,
ORD1049703,CUST102417,2024-03-03,2024-03-03,2024-03-04,cynthia ruiz,consumer,united states,houston,north america,delivered,7,5,88.59,0.0,13.68,6.2,108.47,42.47,express,on time,credit card,paid,website,paid ads,
ORD1049704,CUST100838,2024-12-31,2024-12-31,2025-01-05,angela ryan,consumer,united states,los angeles,north america,delivered,3,3,46.79,0.0,7.74,3.28,57.81,20.03,standard,on time,credit card,paid,marketplace,social media,
ORD1049705,CUST102446,2026-01-20,2026-01-22,2026-01-24,rachel poole,consumer,australia,sydney,oceania,delivered,5,5,196.11,0.0,5.14,19.61,220.86,62.59,standard,on time,paypal,paid,website,referral,
ORD1049706,CUST123786,2024-01-25,2024-01-27,2024-01-31,jesse roberts,corporate,united states,houston,north america,delivered,4,3,207.04,16.77,4.64,13.32,208.23,78.78,economy,on time,debit card,paid,website,email marketing,
ORD1049707,CUST113813,2024-08-15,2024-08-16,2024-08-19,kristen marshall,corporate,canada,montreal,north america,delivered,2,2,70.31,0.0,7.67,9.14,87.12,34.12,standard,delayed,credit card,paid,website,organic search,
ORD1049708,CUST117152,2026-04-29,2026-04-30,2026-05-01,michael brooks,consumer,germany,berlin,europe,delivered,3,2,61.31,8.97,17.64,9.94,79.92,20.73,express,on time,credit card,paid,website,direct,
ORD1049709,CUST128377,2025-08-23,,,veronica howard,consumer,united states,new york,north america,processing,2,2,99.57,0.0,4.21,6.97,110.75,41.59,economy,not shipped,bank transfer,paid,marketplace,email marketing,
ORD1049710,CUST123608,2024-08-30,,,christopher green,corporate,canada,vancouver,north america,processing,4,4,167.29,44.91,0.0,15.91,138.29,18.27,economy,not shipped,credit card,paid,marketplace,paid ads,
ORD1049711,CUST110072,2025-01-04,2025-01-04,2025-01-08,alicia ochoa,consumer,canada,vancouver,north america,delivered,2,2,61.5,0.0,6.34,8.0,75.84,26.14,standard,delayed,debit card,paid,website,organic search,
ORD1049712,CUST105910,2025-03-30,2025-04-01,2025-04-06,timothy barber,consumer,united kingdom,manchester,europe,delivered,4,4,28.03,0.0,7.51,5.61,41.15,7.93,standard,on time,credit card,paid,mobile app,social media,blackfriday24
ORD1049713,CUST106009,2025-12-19,2025-12-20,2025-12-25,cynthia walker,consumer,united kingdom,unknown,europe,delivered,6,5,304.25,0.0,0.0,60.85,365.1,100.19,standard,on time,credit card,paid,mobile app,email marketing,
ORD1049714,CUST114939,2025-02-23,2025-02-25,2025-03-03,gary garrett,consumer,united states,new york,north america,returned,5,4,80.64,0.0,4.63,5.64,90.91,25.01,economy,returned,debit card,refunded,mobile app,paid ads,
ORD1049715,CUST119790,2024-06-03,2024-06-03,2024-06-03,jason elliott,corporate,united states,new york,north america,delivered,1,1,49.35,0.0,22.29,3.45,75.09,18.78,same-day,on time,credit card,paid,website,direct,
ORD1049716,CUST129193,2026-07-22,2026-07-23,2026-07-28,anthony taylor,consumer,united states,new york,north america,delivered,2,2,19.59,0.0,5.76,1.37,26.72,5.65,standard,on time,credit card,paid,marketplace,referral,
ORD1049717,CUST109797,2025-07-12,2025-07-12,2025-07-14,john thomas,consumer,united kingdom,london,europe,delivered,1,1,22.74,0.0,12.24,4.55,39.53,7.28,express,on time,paypal,paid,website,social media,
ORD1049718,CUST131961,2025-11-14,2025-11-16,2025-11-20,anthony schmitt,small business,united states,los angeles,north america,delivered,2,2,121.5,22.32,0.0,6.94,106.12,14.8,standard,on time,paypal,paid,mobile app,paid ads,
ORD1049719,CUST105202,2024-03-10,2024-03-10,2024-03-12,amanda allen,consumer,united states,new york,north america,delivered,3,2,54.56,0.0,5.48,3.82,63.86,19.32,standard,delayed,debit card,paid,mobile app,organic search,
